ID,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,product_category,customer_segment
465541,female,yes,45,yes,artist,1.0,average,4,commercial,hatchback
459149,male,yes,43,no,executive,0.0,high,4,sports,truck
464508,male,yes,49,yes,executive,1.0,high,3,sports,hatchback
458999,male,yes,55,yes,artist,1.0,average,2,sports,hatchback
459947,female,no,37,yes,artist,3.0,low,1,sports,truck
465500,male,yes,65,yes,entertainment,1.0,high,2,sports,hatchback
466338,female,no,39,no,engineer,0.0,low,3,electric,sedan
465122,female,yes,40,yes,artist,2.0,average,2,sports,hatchback
465230,male,yes,72,yes,entertainment,1.0,average,3,sports,hatchback
466369,female,no,38,no,homemaker,5.0,low,1,mid-range,truck
463939,male,no,26,no,marketing,0.0,low,5,sports,suv
460825,male,no,30,yes,doctor,1.0,low,3,electric,suv
463471,male,no,57,yes,marketing,1.0,low,4,commercial,sedan
467415,female,no,31,yes,healthcare,1.0,low,1,sports,suv
465879,male,no,39,yes,artist,0.0,low,1,sports,sedan
463961,female,no,30,no,engineer,0.0,low,4,electric,sedan
462634,female,yes,43,no,artist,0.0,average,3,electric,sedan
463622,male,no,27,yes,healthcare,8.0,low,1,luxury,hatchback
466624,female,yes,46,no,artist,0.0,average,4,luxury,hatchback
467785,male,yes,43,no,artist,1.0,low,2,sports,truck
460578,male,yes,28,no,entertainment,8.0,average,4,commercial,suv
460198,male,no,43,yes,entertainment,9.0,low,1,sports,suv
463581,female,no,28,yes,healthcare,1.0,low,3,sports,suv
464574,male,no,58,no,healthcare,4.0,low,2,sports,suv
462312,female,no,38,yes,engineer,8.0,low,4,sports,sedan
467971,female,no,31,yes,artist,1.0,low,4,sports,suv
464746,male,yes,32,no,executive,4.0,average,5,electric,suv
459298,male,yes,45,yes,artist,4.0,average,4,sports,hatchback
466414,male,yes,66,yes,artist,1.0,low,3,sports,sedan
460773,female,yes,51,yes,artist,1.0,average,3,sports,hatchback
465163,male,yes,46,yes,artist,11.0,average,5,sports,hatchback
462222,male,no,20,no,healthcare,1.0,low,6,electric,suv
459342,female,yes,84,no,lawyer,1.0,high,2,sports,hatchback
460767,male,yes,57,yes,entertainment,8.0,average,5,mid-range,sedan
464319,female,no,33,no,doctor,0.0,low,1,sports,sedan
462828,male,no,25,no,marketing,3.0,low,3,hybrid,suv
465155,male,yes,77,yes,lawyer,1.0,low,1,sports,hatchback
461704,male,yes,30,yes,healthcare,1.0,low,2,sports,sedan
464826,male,no,23,no,healthcare,6.0,low,5,electric,suv
462677,female,no,43,yes,artist,2.0,low,4,sports,truck
465006,male,no,39,yes,entertainment,5.0,low,1,sports,sedan
463483,male,yes,29,no,executive,1.0,high,2,sports,suv
459002,female,yes,45,no,engineer,2.0,low,2,sports,suv
465990,male,yes,48,no,executive,2.0,high,2,mid-range,suv
466044,male,yes,27,no,entertainment,0.0,average,4,sports,sedan
461163,female,yes,60,no,entertainment,9.0,low,4,luxury,truck
467106,male,yes,45,yes,entertainment,4.0,average,3,mid-range,truck
461256,male,no,33,no,doctor,1.0,low,4,electric,hatchback
462695,male,yes,51,yes,artist,8.0,low,5,sports,sedan
466208,male,yes,67,no,executive,2.0,high,1,sports,hatchback
462128,male,yes,38,yes,artist,9.0,average,2,sports,hatchback
467329,female,no,40,yes,doctor,0.0,low,1,sports,hatchback
461609,female,yes,45,yes,artist,5.0,average,2,sports,truck
464470,male,yes,48,yes,artist,0.0,average,4,sports,hatchback
462705,female,yes,69,no,lawyer,0.0,average,2,sports,hatchback
465255,male,no,21,no,healthcare,9.0,low,5,sports,suv
466018,male,yes,72,yes,artist,0.0,low,3,electric,hatchback
459115,female,no,21,no,marketing,1.0,low,5,electric,suv
461263,female,yes,48,yes,artist,1.0,low,1,electric,sedan
460366,male,no,28,no,healthcare,1.0,low,5,electric,suv
464106,male,yes,55,yes,entertainment,1.0,low,2,sports,sedan
465696,female,no,56,yes,artist,0.0,low,2,sports,hatchback
461627,male,yes,50,yes,doctor,1.0,low,2,sports,hatchback
467963,male,no,21,no,healthcare,1.0,low,4,sports,suv
462437,male,no,18,no,healthcare,0.0,low,6,sports,suv
467543,male,yes,68,yes,lawyer,0.0,high,2,sports,truck
465206,male,yes,47,yes,artist,13.0,low,1,sports,hatchback
463040,male,yes,75,no,lawyer,1.0,high,2,sports,truck
461668,male,yes,50,yes,artist,3.0,average,4,mid-range,hatchback
461955,male,no,31,yes,healthcare,0.0,low,4,sports,suv
467139,female,no,30,yes,artist,0.0,low,3,sports,sedan
459366,female,yes,41,yes,artist,0.0,low,4,sports,sedan
462167,female,yes,35,no,healthcare,2.0,low,1,sports,sedan
466752,male,yes,37,yes,healthcare,0.0,low,1,sports,suv
466902,male,yes,50,yes,doctor,0.0,average,3,sports,hatchback
459534,male,yes,36,yes,artist,0.0,average,2,sports,hatchback
463399,female,no,26,no,marketing,3.0,low,3,luxury,sedan
464878,male,no,22,no,healthcare,0.0,low,4,electric,suv
467599,female,no,19,no,healthcare,0.0,low,3,sports,suv
466226,female,yes,45,yes,artist,0.0,average,5,sports,hatchback
463576,female,no,31,no,doctor,0.0,low,4,sports,suv
464911,male,yes,56,yes,artist,0.0,average,3,electric,hatchback
463909,female,no,25,yes,healthcare,1.0,low,3,sports,truck
466099,female,yes,73,yes,lawyer,1.0,low,1,sports,truck
464427,male,yes,62,yes,doctor,1.0,average,4,luxury,hatchback
463951,male,yes,46,no,entertainment,0.0,average,3,sports,sedan
465289,male,yes,25,yes,executive,1.0,high,2,sports,sedan
464219,male,no,27,yes,marketing,1.0,low,2,luxury,sedan
467098,male,yes,87,no,executive,1.0,low,2,sports,sedan
467451,female,yes,47,yes,artist,0.0,low,1,economy,sedan
465137,male,yes,57,yes,artist,1.0,average,4,sports,hatchback
462289,male,yes,60,yes,artist,0.0,average,4,luxury,sedan
467647,male,no,28,yes,healthcare,2.0,low,3,sports,suv
459803,male,no,39,yes,doctor,4.0,low,3,sports,hatchback
465972,female,no,47,yes,marketing,9.0,low,1,sports,suv
464136,male,yes,69,yes,artist,0.0,average,3,sports,sedan
459286,female,no,42,yes,artist,0.0,low,1,sports,suv
463580,female,yes,46,yes,engineer,1.0,low,1,sports,suv
466636,female,no,23,no,marketing,3.0,low,3,sports,hatchback
461064,male,no,45,yes,artist,1.0,low,5,sports,hatchback
461597,female,yes,38,yes,doctor,1.0,average,4,sports,truck
458990,female,yes,71,no,lawyer,1.0,high,3,sports,suv
461351,female,no,26,no,doctor,0.0,low,2,sports,suv
464420,female,yes,60,yes,artist,8.0,high,2,sports,hatchback
462060,female,yes,46,yes,artist,1.0,average,2,sports,hatchback
465707,male,yes,39,yes,entertainment,1.0,average,4,luxury,hatchback
463733,female,no,18,no,healthcare,1.0,low,3,sports,suv
463960,male,yes,26,yes,doctor,1.0,average,2,commercial,sedan
462395,male,yes,53,yes,artist,1.0,high,2,sports,suv
461015,male,yes,40,yes,entertainment,1.0,average,2,luxury,hatchback
466267,male,yes,26,yes,entertainment,0.0,average,3,luxury,sedan
464056,female,yes,65,yes,artist,0.0,average,2,sports,hatchback
465898,female,no,37,yes,artist,12.0,low,2,sports,sedan
465361,male,no,25,no,healthcare,0.0,low,4,luxury,hatchback
461394,female,no,21,no,engineer,0.0,low,5,mid-range,suv
466269,female,no,25,no,healthcare,0.0,low,4,mid-range,suv
466213,male,no,23,no,healthcare,4.0,low,5,sports,suv
465550,female,no,30,yes,healthcare,1.0,low,6,luxury,suv
463451,female,no,30,no,doctor,0.0,low,4,sports,suv
463877,male,yes,42,no,entertainment,0.0,average,4,electric,sedan
463876,male,yes,49,yes,entertainment,1.0,average,5,sports,hatchback
465448,male,no,32,no,healthcare,0.0,low,3,mid-range,sedan
459325,male,yes,26,no,executive,9.0,high,4,sports,suv
467233,female,no,67,no,artist,1.0,low,2,sports,truck
465264,male,yes,88,no,executive,0.0,low,1,sports,sedan
461811,female,no,40,yes,healthcare,8.0,low,4,mid-range,suv
465368,male,no,18,no,healthcare,7.0,low,3,economy,suv
467693,male,yes,61,yes,entertainment,7.0,high,5,sports,truck
461499,female,yes,25,no,engineer,0.0,average,2,electric,sedan
465936,male,no,35,yes,artist,6.0,low,3,sports,truck
459748,male,yes,46,no,executive,0.0,high,2,sports,hatchback
466376,female,yes,53,no,homemaker,2.0,high,3,sports,truck
460215,male,yes,48,yes,entertainment,9.0,low,1,sports,suv
462076,male,yes,75,yes,lawyer,1.0,low,2,sports,suv
465756,male,no,23,no,healthcare,1.0,low,3,electric,suv
463573,male,no,29,no,doctor,1.0,low,2,sports,suv
463455,male,yes,46,no,artist,0.0,low,2,sports,truck
460841,female,no,61,yes,marketing,1.0,low,1,sports,suv
463959,female,no,37,no,artist,1.0,low,1,sports,truck
461792,female,no,23,no,healthcare,6.0,low,5,mid-range,suv
462791,female,no,33,no,healthcare,7.0,low,4,hybrid,suv
463102,male,no,41,no,entertainment,0.0,low,2,sports,suv
462659,male,yes,25,yes,entertainment,8.0,average,2,sports,sedan
463408,male,no,33,no,marketing,2.0,low,3,sports,suv
462071,male,yes,43,no,doctor,0.0,low,2,sports,sedan
464806,male,yes,25,no,executive,1.0,low,2,electric,suv
463664,female,no,26,no,engineer,0.0,low,1,sports,sedan
467795,male,no,22,no,healthcare,1.0,low,5,sports,suv
459141,male,yes,28,no,artist,0.0,average,2,sports,suv
465900,female,no,36,yes,entertainment,7.0,low,1,sports,sedan
467265,female,no,28,no,healthcare,1.0,low,3,electric,hatchback
464490,male,yes,85,yes,artist,1.0,high,4,sports,sedan
460411,male,yes,43,yes,healthcare,7.0,high,2,sports,sedan
466491,male,yes,82,no,executive,1.0,high,2,sports,truck
465248,female,no,18,no,healthcare,3.0,low,3,mid-range,suv
463308,male,yes,53,yes,engineer,1.0,low,2,luxury,sedan
463478,male,yes,50,yes,artist,0.0,average,4,sports,truck
465396,female,yes,39,no,engineer,9.0,average,6,electric,suv
461954,female,yes,35,no,engineer,2.0,average,6,mid-range,truck
463800,female,no,33,yes,engineer,1.0,low,3,sports,sedan
459894,female,yes,35,yes,healthcare,1.0,low,3,sports,hatchback
459778,male,yes,48,yes,entertainment,0.0,average,4,sports,truck
464662,female,yes,50,yes,artist,1.0,high,3,electric,hatchback
460878,male,yes,47,no,entertainment,0.0,average,4,sports,hatchback
462187,female,no,50,yes,artist,4.0,low,1,sports,hatchback
461908,female,no,26,no,healthcare,10.0,low,1,sports,suv
461951,male,no,21,no,healthcare,0.0,low,4,sports,suv
465352,male,yes,61,yes,entertainment,1.0,average,4,sports,hatchback
464258,female,yes,88,no,lawyer,0.0,high,2,sports,truck
464215,male,no,72,no,marketing,1.0,low,2,sports,suv
467561,male,yes,61,yes,artist,1.0,low,2,sports,truck
464665,female,yes,51,no,engineer,1.0,average,5,electric,truck
460670,male,no,42,yes,artist,6.0,low,2,luxury,truck
461486,male,yes,59,no,entertainment,8.0,average,3,sports,hatchback
459526,female,no,45,yes,healthcare,4.0,low,1,sports,sedan
466492,female,yes,85,yes,lawyer,0.0,high,2,sports,sedan
459489,male,yes,46,yes,doctor,1.0,average,4,sports,truck
459681,female,yes,32,yes,artist,0.0,average,2,sports,truck
462971,female,yes,70,yes,engineer,0.0,low,1,sports,hatchback
461221,female,no,30,no,marketing,1.0,low,4,sports,truck
464090,female,no,33,yes,engineer,1.0,low,2,sports,sedan
459822,female,no,37,yes,engineer,0.0,low,1,electric,suv
462540,male,yes,32,yes,entertainment,6.0,low,2,mid-range,truck
467411,male,yes,52,yes,artist,0.0,high,2,sports,truck
463997,female,yes,42,no,entertainment,0.0,average,3,sports,truck
464103,male,yes,47,yes,artist,3.0,average,2,sports,truck
465751,female,yes,52,yes,artist,9.0,low,2,sports,hatchback
459797,male,yes,66,yes,entertainment,0.0,average,3,sports,hatchback
464572,female,yes,47,yes,marketing,1.0,low,1,sports,suv
462352,male,yes,52,yes,entertainment,1.0,average,3,sports,truck
460513,male,no,27,no,healthcare,2.0,low,4,luxury,suv
463228,female,yes,56,yes,artist,0.0,average,5,sports,truck
464765,female,yes,53,no,engineer,7.0,average,6,electric,sedan
463720,female,yes,45,yes,artist,1.0,average,4,electric,truck
460799,female,no,37,no,homemaker,1.0,low,1,economy,suv
460891,female,yes,36,no,artist,2.0,average,4,luxury,hatchback
460311,male,no,25,yes,entertainment,2.0,low,3,economy,suv
466727,female,yes,45,yes,artist,1.0,average,2,sports,truck
465138,male,no,35,yes,entertainment,1.0,low,3,luxury,sedan
466361,female,yes,72,yes,lawyer,1.0,high,2,sports,truck
463154,female,yes,31,no,artist,1.0,low,4,sports,suv
462967,male,yes,47,no,entertainment,4.0,average,3,sports,truck
460908,male,no,20,no,healthcare,7.0,low,3,sports,suv
467560,female,yes,73,yes,lawyer,1.0,low,2,sports,truck
463281,male,yes,25,no,entertainment,3.0,average,2,luxury,suv
462466,male,yes,52,yes,executive,0.0,high,4,sports,hatchback
463744,female,no,27,yes,artist,1.0,low,6,sports,hatchback
464209,male,yes,52,yes,executive,1.0,average,4,mid-range,hatchback
462528,female,yes,49,yes,artist,0.0,low,1,sports,hatchback
460061,male,no,45,yes,marketing,0.0,low,1,luxury,suv
466188,male,yes,59,yes,artist,4.0,low,1,electric,truck
467914,female,no,18,no,healthcare,8.0,low,5,sports,suv
462758,male,no,18,no,healthcare,0.0,low,3,sports,suv
465704,male,yes,55,no,artist,1.0,low,1,sports,hatchback
460397,female,no,59,yes,entertainment,1.0,low,1,sports,sedan
466676,male,no,22,no,healthcare,0.0,low,2,sports,suv
465024,male,yes,52,yes,executive,0.0,high,4,sports,hatchback
461630,male,yes,51,yes,artist,1.0,average,3,sports,hatchback
465328,male,yes,35,no,executive,0.0,high,5,sports,sedan
461220,female,no,26,no,executive,8.0,low,3,sports,suv
463935,male,yes,38,yes,entertainment,1.0,average,2,sports,hatchback
460514,male,yes,43,yes,doctor,1.0,low,4,luxury,sedan
466262,male,no,41,yes,entertainment,1.0,low,2,luxury,sedan
460890,male,yes,47,yes,artist,0.0,average,4,luxury,hatchback
466415,male,yes,71,no,marketing,1.0,low,1,sports,suv
462392,female,no,32,yes,entertainment,1.0,low,3,sports,sedan
459706,male,yes,60,yes,entertainment,1.0,average,3,sports,hatchback
467446,female,no,37,yes,artist,9.0,low,1,mid-range,sedan
460528,male,yes,48,yes,homemaker,9.0,low,1,luxury,hatchback
459212,female,yes,68,yes,artist,1.0,average,2,sports,hatchback
462364,male,yes,51,no,artist,0.0,low,3,sports,sedan
464549,male,yes,52,yes,executive,1.0,low,4,sports,hatchback
464555,male,yes,31,yes,marketing,13.0,high,4,electric,suv
462027,male,no,39,no,engineer,1.0,low,1,sports,sedan
467123,female,yes,50,yes,executive,4.0,high,3,sports,truck
467826,male,no,18,no,healthcare,0.0,low,6,sports,suv
461837,male,yes,37,yes,artist,0.0,low,2,sports,hatchback
467328,female,yes,50,yes,doctor,1.0,average,3,sports,truck
464025,male,no,19,no,healthcare,1.0,low,6,sports,suv
460385,male,no,31,yes,healthcare,0.0,low,4,sports,suv
462551,male,yes,53,yes,doctor,14.0,average,2,sports,truck
462047,female,yes,26,yes,artist,12.0,average,2,sports,truck
459958,male,no,37,yes,healthcare,8.0,low,3,sports,suv
461059,female,yes,48,no,lawyer,1.0,high,2,sports,suv
461227,male,no,21,no,healthcare,0.0,low,4,sports,suv
466246,male,no,19,no,healthcare,0.0,low,4,mid-range,suv
467048,female,yes,65,yes,lawyer,0.0,high,3,sports,truck
467362,male,yes,73,no,executive,1.0,low,1,sports,truck
459846,female,yes,50,yes,artist,1.0,average,3,sports,truck
460351,male,yes,70,yes,lawyer,0.0,low,1,sports,sedan
459515,male,yes,58,yes,engineer,0.0,low,1,sports,suv
460829,male,no,18,yes,healthcare,1.0,low,2,sports,suv
466559,male,no,32,no,healthcare,0.0,low,4,sports,suv
467236,female,no,40,yes,lawyer,4.0,low,1,sports,truck
461816,female,no,49,yes,marketing,0.0,low,5,sports,sedan
467409,male,no,35,yes,artist,8.0,low,1,sports,sedan
466299,female,yes,40,yes,engineer,0.0,low,2,mid-range,truck
464565,male,no,30,yes,marketing,12.0,low,4,sports,suv
465906,female,no,35,yes,artist,5.0,low,1,sports,sedan
460950,male,yes,28,no,doctor,0.0,low,5,economy,suv
459649,male,yes,39,yes,healthcare,1.0,average,2,sports,suv
461077,male,no,39,yes,entertainment,1.0,low,8,luxury,sedan
464642,female,yes,26,yes,engineer,6.0,high,7,electric,suv
463741,male,yes,36,yes,artist,0.0,high,3,sports,hatchback
465253,male,no,21,no,healthcare,1.0,low,3,commercial,suv
459936,female,no,45,yes,artist,2.0,low,1,sports,truck
462998,male,yes,45,no,entertainment,10.0,average,4,sports,truck
464179,female,yes,63,yes,artist,0.0,average,3,sports,hatchback
465655,female,no,45,yes,artist,1.0,low,1,sports,sedan
462988,female,yes,27,yes,healthcare,9.0,high,2,sports,suv
463933,male,yes,47,no,executive,0.0,low,7,electric,sedan
462111,male,yes,36,yes,artist,6.0,average,4,sports,hatchback
462747,male,no,25,no,doctor,7.0,low,4,sports,hatchback
462279,male,no,32,no,healthcare,0.0,low,7,sports,suv
463383,male,yes,41,no,executive,6.0,high,3,electric,sedan
459743,female,yes,50,yes,artist,9.0,average,4,sports,sedan
461762,female,yes,63,yes,artist,0.0,high,2,sports,hatchback
464121,female,yes,62,yes,engineer,1.0,low,1,sports,truck
465051,male,yes,63,yes,marketing,1.0,high,3,sports,hatchback
460140,female,yes,36,yes,artist,5.0,low,2,sports,truck
466197,female,yes,31,no,engineer,8.0,low,2,electric,hatchback
460433,female,no,45,no,entertainment,8.0,low,2,sports,sedan
462953,female,yes,45,yes,artist,1.0,average,4,sports,truck
462535,male,no,26,no,doctor,1.0,low,3,sports,suv
464735,female,no,38,yes,marketing,8.0,low,3,electric,suv
464455,female,yes,74,yes,lawyer,1.0,high,2,sports,truck
461675,male,no,61,yes,lawyer,1.0,low,1,sports,hatchback
466304,female,yes,70,yes,lawyer,1.0,high,2,mid-range,truck
467041,female,yes,57,yes,artist,1.0,average,4,sports,hatchback
464858,male,no,20,no,healthcare,1.0,low,3,electric,suv
462040,male,no,19,no,healthcare,5.0,low,4,mid-range,suv
460800,male,no,52,yes,artist,1.0,low,3,luxury,truck
462081,male,no,22,no,marketing,0.0,low,3,electric,suv
463874,male,no,25,yes,healthcare,1.0,low,4,luxury,suv
463525,female,yes,40,no,engineer,0.0,low,3,sports,sedan
465653,female,yes,53,yes,artist,1.0,low,2,sports,sedan
465905,female,no,32,yes,artist,9.0,low,1,sports,sedan
465663,female,no,70,yes,artist,0.0,low,2,sports,truck
465225,male,no,48,yes,engineer,0.0,low,1,mid-range,sedan
465001,male,yes,75,yes,lawyer,1.0,high,2,sports,hatchback
466905,male,yes,62,yes,artist,0.0,low,1,sports,truck
465573,male,yes,41,no,artist,1.0,average,6,sports,truck
467008,male,yes,55,yes,artist,0.0,average,3,sports,hatchback
463397,female,no,20,no,healthcare,4.0,low,3,electric,suv
466238,male,no,20,no,healthcare,0.0,low,3,electric,suv
462250,female,yes,56,yes,entertainment,1.0,average,3,electric,truck
462611,male,yes,39,no,executive,1.0,high,7,electric,suv
465701,male,yes,35,yes,artist,1.0,average,2,electric,truck
466242,female,no,35,no,engineer,1.0,low,1,electric,sedan
466308,male,no,33,yes,healthcare,0.0,low,2,sports,hatchback
464039,male,no,42,yes,artist,1.0,low,2,sports,sedan
459972,male,no,35,yes,artist,5.0,low,2,sports,sedan
461801,female,no,27,no,healthcare,0.0,low,3,sports,sedan
462716,male,no,33,no,entertainment,6.0,low,2,electric,suv
467218,female,no,32,yes,artist,9.0,low,1,sports,suv
460387,female,no,35,no,entertainment,4.0,low,2,sports,suv
466441,male,no,22,no,healthcare,0.0,low,9,sports,suv
462057,male,yes,40,yes,artist,3.0,average,4,luxury,hatchback
466991,male,yes,51,yes,artist,3.0,average,2,sports,hatchback
461714,male,yes,82,yes,lawyer,1.0,high,2,sports,sedan
463465,male,yes,43,yes,artist,6.0,average,3,sports,truck
467940,female,no,29,no,marketing,9.0,low,4,mid-range,sedan
461970,female,no,38,yes,artist,9.0,low,1,sports,truck
459877,male,yes,37,yes,artist,0.0,average,3,sports,hatchback
460784,male,no,32,yes,healthcare,0.0,low,6,commercial,suv
460137,male,no,26,yes,entertainment,5.0,low,4,sports,suv
465201,male,yes,39,yes,entertainment,0.0,average,4,luxury,sedan
465371,female,no,43,yes,artist,0.0,low,1,sports,sedan
463929,male,yes,51,yes,doctor,11.0,average,2,sports,hatchback
461998,male,yes,52,yes,artist,0.0,average,2,sports,hatchback
460828,male,no,51,no,entertainment,1.0,low,1,sports,sedan
461673,male,no,33,no,healthcare,0.0,low,5,hybrid,hatchback
462666,male,yes,48,yes,artist,0.0,low,2,sports,hatchback
462587,female,yes,78,no,lawyer,1.0,high,2,electric,truck
459583,male,yes,46,yes,artist,1.0,low,1,sports,sedan
459493,male,no,26,no,healthcare,0.0,low,7,sports,sedan
